protein1 protein2 experimental database textmining combined_score
224308.BSU24900 224308.BSU08350 265 0 0 265
224308.BSU24900 224308.BSU17130 252 0 0 252
224308.BSU24900 224308.BSU27600 860 0 0 860
224308.BSU24900 224308.BSU41040 247 0 0 246
224308.BSU24900 224308.BSU30180 493 0 0 493
224308.BSU24900 224308.BSU26640 321 0 0 321
224308.BSU24900 224308.BSU25550 960 0 0 960
224308.BSU24900 224308.BSU28580 800 0 0 800
224308.BSU24900 224308.BSU35220 208 0 0 208
224308.BSU24900 224308.BSU01020 943 0 0 943
224308.BSU24900 224308.BSU37560 502 0 0 502
224308.BSU24900 224308.BSU22880 321 0 0 321
224308.BSU24900 224308.BSU18560 265 0 0 265
224308.BSU24900 224308.BSU00950 800 0 0 800
224308.BSU24900 224308.BSU16910 321 0 0 321
224308.BSU24900 224308.BSU01340 969 0 0 968
224308.BSU24900 224308.BSU11620 222 0 0 222
224308.BSU24900 224308.BSU16490 969 0 0 968
224308.BSU24900 224308.BSU33630 321 0 0 321
224308.BSU24900 224308.BSU27920 607 0 0 607
224308.BSU24900 224308.BSU01190 969 0 0 968
224308.BSU24900 224308.BSU17220 252 0 0 252
224308.BSU24900 224308.BSU07280 493 0 0 493
224308.BSU24900 224308.BSU17210 252 0 0 252
224308.BSU24900 224308.BSU16630 704 0 0 704
224308.BSU24900 224308.BSU09100 229 0 0 228
224308.BSU24900 224308.BSU33000 208 0 0 208
224308.BSU24900 224308.BSU38520 252 0 0 252
224308.BSU24900 224308.BSU05610 903 0 0 903
224308.BSU24900 224308.BSU01000 321 0 0 321
224308.BSU24900 224308.BSU01420 969 0 0 968
224308.BSU24900 224308.BSU30700 729 0 0 729
224308.BSU24900 224308.BSU01200 969 0 0 968
224308.BSU24900 224308.BSU24450 730 0 0 730
224308.BSU24900 224308.BSU15240 321 0 0 321
224308.BSU24900 224308.BSU25460 511 0 0 511
224308.BSU24900 224308.BSU17430 729 0 0 729
224308.BSU24900 224308.BSU28230 321 0 0 321
224308.BSU24900 224308.BSU15740 263 0 0 263
224308.BSU24900 224308.BSU15950 321 0 0 321
224308.BSU24900 224308.BSU28950 502 0 0 502
224308.BSU24900 224308.BSU01250 969 0 0 968
224308.BSU24900 224308.BSU01110 969 0 0 968
224308.BSU24900 224308.BSU15920 252 0 0 252
224308.BSU24900 224308.BSU00990 0 900 0 900
224308.BSU24900 224308.BSU05120 229 0 0 228
224308.BSU24900 224308.BSU16520 730 0 0 730
224308.BSU24900 224308.BSU35290 730 0 0 730
224308.BSU24900 224308.BSU16050 218 0 0 218
224308.BSU24900 224308.BSU12420 236 0 0 236
224308.BSU24900 224308.BSU01330 969 0 0 968
224308.BSU24900 224308.BSU40500 943 0 0 943
224308.BSU24900 224308.BSU19330 526 0 110 560
224308.BSU24900 224308.BSU01260 969 0 0 968
224308.BSU24900 224308.BSU25620 694 0 0 694
224308.BSU24900 224308.BSU17160 494 0 0 493
224308.BSU24900 224308.BSU27960 969 0 0 968
224308.BSU24900 224308.BSU01490 962 0 0 961
224308.BSU24900 224308.BSU15820 969 0 0 968
224308.BSU24900 224308.BSU23890 247 0 0 246
224308.BSU24900 224308.BSU02530 511 0 0 511
224308.BSU24900 224308.BSU31960 252 0 0 252
224308.BSU24900 224308.BSU15690 321 0 0 321
224308.BSU24900 224308.BSU37010 729 0 0 729
224308.BSU24900 224308.BSU35300 321 0 0 321
224308.BSU24900 224308.BSU07420 536 0 0 536
224308.BSU24900 224308.BSU03490 252 0 0 252
224308.BSU24910 224308.BSU38520 195 0 0 195
224308.BSU24910 224308.BSU17210 196 0 0 196
224308.BSU24910 224308.BSU17200 196 0 0 196
224308.BSU24910 224308.BSU15920 195 0 0 195
224308.BSU24910 224308.BSU23640 275 0 0 275
224308.BSU24910 224308.BSU17130 195 0 0 195
224308.BSU24910 224308.BSU03490 195 0 0 195
224308.BSU24910 224308.BSU17220 195 0 0 195
224308.BSU24910 224308.BSU11150 275 0 0 275
224308.BSU24910 224308.BSU31960 195 0 0 195
224308.BSU24910 224308.BSU03510 195 0 0 195
224308.BSU24910 224308.BSU17180 196 0 0 196
224308.BSU24950 224308.BSU24970 0 800 199 832
224308.BSU24950 224308.BSU24980 0 800 200 833
224308.BSU24950 224308.BSU29100 0 0 198 198
224308.BSU24950 224308.BSU15290 234 0 0 234
224308.BSU24950 224308.BSU24990 0 800 199 832
224308.BSU24950 224308.BSU24960 0 900 0 900
224308.BSU24960 224308.BSU15290 234 0 0 234
224308.BSU24960 224308.BSU24950 0 900 0 900
224308.BSU24960 224308.BSU24980 0 800 200 833
224308.BSU24960 224308.BSU29100 0 0 198 198
224308.BSU24960 224308.BSU24970 0 800 199 832
224308.BSU24960 224308.BSU24990 0 800 199 832
224308.BSU24970 224308.BSU24990 0 800 218 836
224308.BSU24970 224308.BSU12250 0 0 175 175
224308.BSU24970 224308.BSU24980 0 800 558 907
224308.BSU24970 224308.BSU24960 0 800 199 832
224308.BSU24970 224308.BSU24950 0 800 199 832
224308.BSU24980 224308.BSU24960 0 800 200 833
224308.BSU24980 224308.BSU24990 0 800 218 836
224308.BSU24980 224308.BSU12250 0 0 176 175
224308.BSU24980 224308.BSU24970 0 800 558 907
224308.BSU24980 224308.BSU24950 0 800 200 833
224308.BSU24990 224308.BSU24950 0 800 199 832
224308.BSU24990 224308.BSU24960 0 800 199 832
224308.BSU24990 224308.BSU15580 0 0 200 200
224308.BSU24990 224308.BSU23260 238 0 0 237
224308.BSU24990 224308.BSU12250 0 0 176 175
224308.BSU24990 224308.BSU24970 0 800 218 836
224308.BSU24990 224308.BSU24980 0 800 218 836
224308.BSU24990 224308.BSU12840 0 0 200 200
224308.BSU24990 224308.BSU12960 0 0 168 167
224308.BSU24990 224308.BSU11430 0 0 168 167
224308.BSU24990 224308.BSU23980 0 0 177 177
224308.BSU24990 224308.BSU28230 172 0 0 171
224308.BSU24990 224308.BSU15290 0 0 198 198
224308.BSU25000 224308.BSU15210 312 0 115 365
224308.BSU25000 224308.BSU15390 0 0 172 171
224308.BSU25000 224308.BSU37510 147 0 109 207
224308.BSU25000 224308.BSU10110 147 0 109 207
224308.BSU25000 224308.BSU15280 60 0 197 212
224308.BSU25000 224308.BSU17410 61 0 211 227
224308.BSU25000 224308.BSU28020 267 0 198 387
224308.BSU25000 224308.BSU22320 147 0 109 207
224308.BSU25000 224308.BSU28010 0 0 197 197
224308.BSU25000 224308.BSU15290 0 0 200 200
224308.BSU25000 224308.BSU38120 312 0 115 365
224308.BSU25000 224308.BSU14040 0 0 166 165
224308.BSU25000 224308.BSU15150 0 0 192 192
224308.BSU25000 224308.BSU31490 147 0 109 207
224308.BSU25000 224308.BSU35260 0 0 175 175
224308.BSU25000 224308.BSU15770 0 0 233 232
224308.BSU25000 224308.BSU16910 85 0 111 151
224308.BSU25000 224308.BSU14850 312 0 115 365
224308.BSU25000 224308.BSU29610 0 0 198 198
224308.BSU25000 224308.BSU27580 0 0 167 167
224308.BSU25000 224308.BSU15240 269 0 198 388
224308.BSU25000 224308.BSU15220 0 0 198 198
224308.BSU25010 224308.BSU33900 236 0 0 236
224308.BSU25010 224308.BSU01210 198 0 0 198
224308.BSU25010 224308.BSU17220 0 0 198 198
224308.BSU25010 224308.BSU17210 0 0 328 328
224308.BSU25010 224308.BSU14590 230 0 0 229
224308.BSU25010 224308.BSU18239 540 0 164 598
224308.BSU25010 224308.BSU10130 172 0 0 171
224308.BSU25010 224308.BSU18210 580 382 164 764
224308.BSU25010 224308.BSU08070 230 0 0 229
224308.BSU25010 224308.BSU24040 230 0 0 229
224308.BSU25010 224308.BSU29210 363 0 200 468
224308.BSU25010 224308.BSU15690 381 397 0 610
224308.BSU25010 224308.BSU22050 228 0 0 227
224308.BSU25010 224308.BSU23920 580 382 164 764
224308.BSU25010 224308.BSU29200 363 0 200 468
224308.BSU25010 224308.BSU24350 540 0 164 598
224308.BSU25010 224308.BSU14860 43 402 0 403
224308.BSU25010 224308.BSU17200 0 0 294 294
224308.BSU25010 224308.BSU01070 265 388 0 530
224308.BSU25010 224308.BSU17180 0 0 328 328
224308.BSU25010 224308.BSU21750 0 0 197 197
224308.BSU25010 224308.BSU01430 272 388 0 535
224308.BSU25010 224308.BSU23280 231 0 0 230
224308.BSU25010 224308.BSU17190 0 0 169 169
224308.BSU25020 224308.BSU00990 526 0 110 560
224308.BSU25020 224308.BSU09710 228 0 0 227
224308.BSU25020 224308.BSU08690 228 0 0 227
224308.BSU25020 224308.BSU24540 513 0 0 513
224308.BSU25020 224308.BSU12420 223 0 0 223
224308.BSU25020 224308.BSU01330 604 0 0 604
224308.BSU25020 224308.BSU19400 208 0 0 208
224308.BSU25020 224308.BSU01250 729 0 0 729
224308.BSU25020 224308.BSU01110 551 0 0 551
224308.BSU25020 224308.BSU15820 601 0 0 601
224308.BSU25020 224308.BSU02530 554 0 0 554
224308.BSU25020 224308.BSU14330 228 0 0 227
224308.BSU25020 224308.BSU18250 275 0 0 275
224308.BSU25020 224308.BSU21900 165 0 200 303
224308.BSU25020 224308.BSU34820 228 0 0 227
224308.BSU25020 224308.BSU30310 513 0 0 513
224308.BSU25020 224308.BSU01260 711 0 0 711
224308.BSU25020 224308.BSU17160 332 0 58 343
224308.BSU25020 224308.BSU27960 597 0 0 597
224308.BSU25020 224308.BSU01490 729 0 0 729
224308.BSU25020 224308.BSU16490 600 0 70 612
224308.BSU25020 224308.BSU25320 729 0 0 729
224308.BSU25020 224308.BSU01190 711 0 0 711
224308.BSU25020 224308.BSU08220 228 0 0 227
224308.BSU25020 224308.BSU26530 513 0 0 513
224308.BSU25020 224308.BSU01210 546 0 0 546
224308.BSU25020 224308.BSU09650 0 0 168 167
224308.BSU25020 224308.BSU30180 500 0 60 509
224308.BSU25020 224308.BSU26640 321 0 0 321
224308.BSU25020 224308.BSU06020 201 0 0 201
224308.BSU25020 224308.BSU04170 275 0 0 275
224308.BSU25020 224308.BSU01020 729 0 0 729
224308.BSU25020 224308.BSU01420 546 0 0 546
224308.BSU25020 224308.BSU12870 0 0 192 192
224308.BSU25020 224308.BSU36840 0 0 179 179
224308.BSU25020 224308.BSU25460 554 0 0 554
224308.BSU25020 224308.BSU07280 500 0 60 509
224308.BSU25020 224308.BSU10360 275 0 0 275
224308.BSU25020 224308.BSU16630 321 0 0 321
224308.BSU25020 224308.BSU14320 228 0 0 227
224308.BSU25020 224308.BSU29660 560 0 0 560
224308.BSU25020 224308.BSU01400 601 0 0 601
224308.BSU25020 224308.BSU01150 601 0 0 601
224308.BSU25020 224308.BSU01440 729 0 0 729
224308.BSU25020 224308.BSU10270 275 0 0 275
224308.BSU25020 224308.BSU08880 502 0 0 502
224308.BSU25020 224308.BSU37120 265 0 0 265
224308.BSU25020 224308.BSU23360 611 0 187 670
224308.BSU25020 224308.BSU01410 546 0 0 546
224308.BSU25020 224308.BSU15930 570 0 200 641
224308.BSU25020 224308.BSU01230 542 0 0 542
224308.BSU25020 224308.BSU39670 265 0 0 265
224308.BSU25020 224308.BSU17340 0 0 200 200
224308.BSU25020 224308.BSU37230 228 0 0 227
224308.BSU25020 224308.BSU01290 502 0 0 502
224308.BSU25020 224308.BSU28540 332 0 58 343
224308.BSU25020 224308.BSU18000 583 0 200 652
224308.BSU25020 224308.BSU17170 332 0 58 343
224308.BSU25020 224308.BSU01100 568 0 0 568
224308.BSU25020 224308.BSU01160 729 0 0 729
224308.BSU25020 224308.BSU23280 0 0 302 302
224308.BSU25020 224308.BSU08210 228 0 0 227
224308.BSU25020 224308.BSU01350 729 0 0 729
224308.BSU25020 224308.BSU01310 546 0 0 546
224308.BSU25020 224308.BSU24900 526 0 110 560
224308.BSU25020 224308.BSU09880 332 0 58 343
224308.BSU25020 224308.BSU01170 531 0 0 531
224308.BSU25020 224308.BSU16680 551 0 0 551
224308.BSU25020 224308.BSU01300 546 0 0 546
224308.BSU25020 224308.BSU15080 601 0 0 601
224308.BSU25020 224308.BSU40910 601 0 0 601
224308.BSU25020 224308.BSU00690 223 0 0 223
224308.BSU25020 224308.BSU29740 526 0 0 526
224308.BSU25020 224308.BSU38870 593 0 50 596
224308.BSU25020 224308.BSU01500 601 0 0 601
224308.BSU25020 224308.BSU17180 275 0 0 275
224308.BSU25020 224308.BSU26510 513 0 0 513
224308.BSU25020 224308.BSU01280 546 0 0 546
224308.BSU25020 224308.BSU16040 601 0 0 601
224308.BSU25020 224308.BSU30790 275 0 0 275
224308.BSU25020 224308.BSU27940 601 0 0 601
224308.BSU25020 224308.BSU32840 332 0 114 382
224308.BSU25020 224308.BSU18220 332 0 58 343
224308.BSU25020 224308.BSU15990 671 0 0 671
224308.BSU25020 224308.BSU01270 566 0 0 566
224308.BSU25020 224308.BSU29090 57 0 168 181
224308.BSU25020 224308.BSU28560 275 0 0 275
224308.BSU25020 224308.BSU09720 228 0 0 227
224308.BSU25020 224308.BSU30870 500 0 60 509
224308.BSU25060 224308.BSU14730 279 0 0 279
224308.BSU25060 224308.BSU31080 434 0 0 434
224308.BSU25060 224308.BSU38700 279 0 0 279
224308.BSU25060 224308.BSU10440 434 0 0 434
224308.BSU25060 224308.BSU09520 279 0 0 279
224308.BSU25060 224308.BSU36460 434 0 0 434
224308.BSU25060 224308.BSU01730 279 0 0 279
224308.BSU25060 224308.BSU12560 279 0 0 279
224308.BSU25060 224308.BSU06570 434 0 0 434
224308.BSU25060 224308.BSU16400 0 0 186 186
224308.BSU25060 224308.BSU36050 434 0 0 434
224308.BSU25060 224308.BSU00980 279 0 0 279
224308.BSU25060 224308.BSU26840 279 0 0 279
224308.BSU25060 224308.BSU23100 279 0 0 279
224308.BSU25060 224308.BSU27120 279 0 0 279
224308.BSU25060 224308.BSU16330 0 0 167 167
224308.BSU25070 224308.BSU29740 526 0 0 526
224308.BSU25100 224308.BSU14010 195 0 0 195
224308.BSU25100 224308.BSU28500 175 0 0 175
224308.BSU25100 224308.BSU29760 161 0 0 161
224308.BSU25100 224308.BSU21460 175 0 0 175
224308.BSU25100 224308.BSU01430 517 0 0 517
224308.BSU25100 224308.BSU04550 175 0 0 175
224308.BSU25100 224308.BSU20030 175 0 0 175
224308.BSU25100 224308.BSU01080 273 0 0 273
224308.BSU25100 224308.BSU29840 175 0 0 175
224308.BSU25100 224308.BSU25200 273 0 0 273
224308.BSU25100 224308.BSU01070 273 0 0 273
224308.BSU25100 224308.BSU05510 175 0 0 175
224308.BSU25100 224308.BSU15690 273 0 0 273
224308.BSU25130 224308.BSU00880 0 0 276 276
224308.BSU25140 224308.BSU27940 230 0 0 229
224308.BSU25140 224308.BSU17180 535 0 0 535
224308.BSU25140 224308.BSU15460 269 0 59 282
224308.BSU25140 224308.BSU16040 210 0 0 210
224308.BSU25140 224308.BSU28650 434 0 67 449
224308.BSU25140 224308.BSU35440 184 0 0 183
224308.BSU25140 224308.BSU25470 191 0 164 294
224308.BSU25140 224308.BSU01070 79 303 164 416
224308.BSU25140 224308.BSU16690 391 0 164 469
224308.BSU25140 224308.BSU01270 557 0 0 557
224308.BSU25140 224308.BSU10770 176 0 0 175
224308.BSU25140 224308.BSU17200 302 0 0 302
224308.BSU25140 224308.BSU01170 507 0 0 507
224308.BSU25140 224308.BSU01320 129 0 72 157
224308.BSU25140 224308.BSU16680 255 0 0 254
224308.BSU25140 224308.BSU01040 484 0 0 483
224308.BSU25140 224308.BSU01180 414 0 0 414
224308.BSU25140 224308.BSU01300 212 0 0 212
224308.BSU25140 224308.BSU15080 218 0 0 218
224308.BSU25140 224308.BSU15540 162 0 0 161
224308.BSU25140 224308.BSU36820 547 0 0 547
224308.BSU25140 224308.BSU38870 208 0 0 208
224308.BSU25140 224308.BSU28190 265 0 65 283
224308.BSU25140 224308.BSU01220 265 0 103 312
224308.BSU25140 224308.BSU01230 219 0 0 219
224308.BSU25140 224308.BSU15930 226 0 164 325
224308.BSU25140 224308.BSU01240 322 0 0 321
224308.BSU25140 224308.BSU36810 549 0 130 590
224308.BSU25140 224308.BSU01390 223 0 146 308
224308.BSU25140 224308.BSU01350 549 0 0 549
224308.BSU25140 224308.BSU01100 202 0 0 202
224308.BSU25140 224308.BSU01160 549 0 0 549
224308.BSU25140 224308.BSU01430 157 317 103 438
224308.BSU25140 224308.BSU01310 280 0 0 280
224308.BSU25140 224308.BSU21930 237 56 103 297
224308.BSU25140 224308.BSU09190 63 91 125 189
224308.BSU25140 224308.BSU03510 245 0 0 244
224308.BSU25140 224308.BSU01150 208 0 0 208
224308.BSU25140 224308.BSU01389 319 0 0 319
224308.BSU25140 224308.BSU09210 269 0 59 282
224308.BSU25140 224308.BSU29660 224 382 136 549
224308.BSU25140 224308.BSU01120 511 371 154 717
224308.BSU25140 224308.BSU01030 287 0 80 315
224308.BSU25140 224308.BSU01090 521 80 0 540
224308.BSU25140 224308.BSU01440 516 0 0 516
224308.BSU25140 224308.BSU25670 507 130 78 570
224308.BSU25140 224308.BSU28850 196 0 0 196
224308.BSU25140 224308.BSU00920 212 0 0 212
224308.BSU25140 224308.BSU37150 185 0 0 185
224308.BSU25140 224308.BSU01410 210 0 0 210
224308.BSU25140 224308.BSU21350 0 0 211 211
224308.BSU25140 224308.BSU23360 506 372 0 676
224308.BSU25140 224308.BSU01420 216 381 0 493
224308.BSU25140 224308.BSU25460 289 0 0 288
224308.BSU25140 224308.BSU36840 410 0 0 410
224308.BSU25140 224308.BSU01200 234 0 0 234
224308.BSU25140 224308.BSU06030 152 0 0 151
224308.BSU25140 224308.BSU38520 240 0 0 239
224308.BSU25140 224308.BSU39820 212 0 134 288
224308.BSU25140 224308.BSU41050 47 0 146 151
224308.BSU25140 224308.BSU17210 324 0 0 323
224308.BSU25140 224308.BSU41020 265 0 0 265
224308.BSU25140 224308.BSU16630 227 0 143 309
224308.BSU25140 224308.BSU09100 237 56 103 297
224308.BSU25140 224308.BSU11620 269 0 59 282
224308.BSU25140 224308.BSU01340 497 0 107 531
224308.BSU25140 224308.BSU16490 228 0 146 312
224308.BSU25140 224308.BSU22880 242 382 139 561
224308.BSU25140 224308.BSU17220 253 0 0 252
224308.BSU25140 224308.BSU36870 272 0 0 272
224308.BSU25140 224308.BSU27920 233 0 0 232
224308.BSU25140 224308.BSU01190 358 0 0 358
224308.BSU25140 224308.BSU24580 240 134 110 363
224308.BSU25140 224308.BSU23610 263 382 162 584
224308.BSU25140 224308.BSU17130 240 0 0 239
224308.BSU25140 224308.BSU01210 495 0 0 495
224308.BSU25140 224308.BSU33900 250 0 134 322
224308.BSU25140 224308.BSU01020 507 0 0 507
224308.BSU25140 224308.BSU37560 202 0 0 202
224308.BSU25140 224308.BSU33910 215 93 0 257
224308.BSU25140 224308.BSU02530 289 0 0 288
224308.BSU25140 224308.BSU31960 245 0 0 244
224308.BSU25140 224308.BSU16960 0 0 493 493
224308.BSU25140 224308.BSU03490 245 0 0 244
224308.BSU25140 224308.BSU40500 199 0 0 199
224308.BSU25140 224308.BSU33610 208 0 206 344
224308.BSU25140 224308.BSU00960 434 0 67 449
224308.BSU25140 224308.BSU16660 255 0 135 328
224308.BSU25140 224308.BSU22450 58 0 145 160
224308.BSU25140 224308.BSU27960 505 0 0 505
224308.BSU25140 224308.BSU01490 550 0 0 550
224308.BSU25140 224308.BSU01260 534 0 0 534
224308.BSU25140 224308.BSU25620 512 0 0 512
224308.BSU25140 224308.BSU05120 237 56 103 297
224308.BSU25140 224308.BSU36280 240 134 110 363
224308.BSU25140 224308.BSU16620 521 80 0 540
224308.BSU25140 224308.BSU35290 332 0 88 364
224308.BSU25140 224308.BSU16050 507 130 78 570
224308.BSU25140 224308.BSU01330 226 382 0 501
224308.BSU25140 224308.BSU36830 534 0 0 534
224308.BSU25140 224308.BSU36800 519 0 0 519
224308.BSU25140 224308.BSU01110 199 0 0 199
224308.BSU25140 224308.BSU15740 503 0 0 503
224308.BSU25140 224308.BSU28950 202 0 0 202
224308.BSU25140 224308.BSU01250 238 0 0 237
224308.BSU25140 224308.BSU36860 266 0 0 266
224308.BSU25140 224308.BSU15920 240 0 0 239
224308.BSU25160 224308.BSU00460 0 0 212 212
224308.BSU25160 224308.BSU32220 0 0 165 165
224308.BSU25160 224308.BSU27280 0 0 200 200
224308.BSU25160 224308.BSU32160 0 0 214 214
224308.BSU25160 224308.BSU00420 0 0 200 200
224308.BSU25160 224308.BSU00530 224 0 0 224
224308.BSU25170 224308.BSU31360 229 0 0 228
224308.BSU25170 224308.BSU31370 229 0 0 228
224308.BSU25170 224308.BSU26640 203 0 0 203
224308.BSU25190 224308.BSU18570 549 0 0 549
224308.BSU25190 224308.BSU22540 580 0 164 633
224308.BSU25190 224308.BSU32020 500 0 0 499
224308.BSU25190 224308.BSU11170 294 0 0 294
224308.BSU25190 224308.BSU23150 524 0 0 524
224308.BSU25190 224308.BSU37440 520 0 0 520
224308.BSU25190 224308.BSU14910 577 0 0 577
224308.BSU25190 224308.BSU14890 970 0 305 978
224308.BSU25190 224308.BSU40930 549 0 0 549
224308.BSU25190 224308.BSU06200 662 0 0 662
224308.BSU25190 224308.BSU01130 730 0 0 730
224308.BSU25190 224308.BSU37270 543 0 0 543
224308.BSU25190 224308.BSU19400 321 0 0 321
224308.BSU25190 224308.BSU22560 580 0 164 633
224308.BSU25190 224308.BSU10390 580 0 210 654
224308.BSU25190 224308.BSU06820 520 0 0 520
224308.BSU25190 224308.BSU28680 294 0 0 294
224308.BSU25190 224308.BSU37800 520 0 0 520
224308.BSU25190 224308.BSU34520 294 0 0 294
224308.BSU25190 224308.BSU37450 520 0 0 520
224308.BSU25190 224308.BSU14900 577 0 164 631
224308.BSU25190 224308.BSU22550 580 0 164 633
224308.BSU25190 224308.BSU38170 577 0 164 631
224308.BSU25190 224308.BSU38150 577 0 0 577
224308.BSU25190 224308.BSU14820 500 0 0 499
224308.BSU25190 224308.BSU08800 294 0 0 294
224308.BSU25190 224308.BSU38160 577 0 164 631
224308.BSU25190 224308.BSU37280 558 0 0 558
224308.BSU25200 224308.BSU14610 209 0 0 209
224308.BSU25200 224308.BSU29660 0 0 198 198
224308.BSU25200 224308.BSU10830 198 0 0 198
224308.BSU25200 224308.BSU13540 193 0 0 193
224308.BSU25200 224308.BSU02000 142 0 88 184
224308.BSU25200 224308.BSU00980 0 0 210 210
224308.BSU25200 224308.BSU19050 307 0 0 307
224308.BSU25200 224308.BSU33010 142 0 88 184
224308.BSU25200 224308.BSU03750 142 0 88 184
224308.BSU25200 224308.BSU16600 507 0 0 507
224308.BSU25200 224308.BSU28850 0 0 212 212
224308.BSU25200 224308.BSU40410 142 0 88 184
224308.BSU25200 224308.BSU09560 207 0 0 207
224308.BSU25200 224308.BSU02220 198 0 0 198
224308.BSU25200 224308.BSU40800 207 0 0 207
224308.BSU25200 224308.BSU17340 0 0 231 230
224308.BSU25200 224308.BSU27000 207 0 0 207
224308.BSU25200 224308.BSU25100 273 0 0 273
224308.BSU25200 224308.BSU17450 207 0 0 207
224308.BSU25200 224308.BSU01430 984 0 379 989
224308.BSU25200 224308.BSU36600 207 0 0 207
224308.BSU25200 224308.BSU30400 142 0 88 184
224308.BSU25200 224308.BSU02550 142 0 88 184
224308.BSU25200 224308.BSU01080 986 0 430 991
224308.BSU25200 224308.BSU01640 198 0 0 198
224308.BSU25200 224308.BSU13250 142 0 88 184
224308.BSU25200 224308.BSU29110 142 0 88 184
224308.BSU25200 224308.BSU19240 244 0 178 351
224308.BSU25200 224308.BSU26430 142 0 88 184
224308.BSU25200 224308.BSU37310 477 0 200 563
224308.BSU25200 224308.BSU30840 244 0 178 351
224308.BSU25200 224308.BSU01820 193 0 0 193
224308.BSU25200 224308.BSU08940 206 0 0 206
224308.BSU25200 224308.BSU26510 231 0 0 230
224308.BSU25200 224308.BSU27940 0 0 212 212
224308.BSU25200 224308.BSU25470 154 0 0 153
224308.BSU25200 224308.BSU01070 986 0 551 993
224308.BSU25200 224308.BSU37160 800 0 198 832
224308.BSU25200 224308.BSU13310 207 0 0 207
224308.BSU25200 224308.BSU08730 273 0 0 273
224308.BSU25200 224308.BSU07390 207 0 0 207
224308.BSU25200 224308.BSU15980 188 0 0 188
224308.BSU25200 224308.BSU33221 142 0 88 184
224308.BSU25200 224308.BSU05130 844 0 0 844
224308.BSU25200 224308.BSU37030 207 0 0 207
224308.BSU25200 224308.BSU24540 231 0 0 230
224308.BSU25200 224308.BSU14540 800 0 0 800
224308.BSU25200 224308.BSU24020 835 0 0 834
224308.BSU25200 224308.BSU08090 209 0 0 209
224308.BSU25200 224308.BSU37290 477 0 200 563
